Date,Open,High,Low,Close,Volume
2006-12-20,3.8571,3.9386,3.8557,3.9086,4018714
2006-12-21,3.9014,3.9614,3.8143,3.8271,5047721
2006-12-22,3.8143,3.8186,3.7343,3.7429,5220425
2006-12-26,3.7343,3.8886,3.7343,3.8343,4185307
2006-12-27,3.8571,3.86,3.7814,3.7843,4634959
2006-12-28,3.7614,3.8057,3.7271,3.7286,7911211
2006-12-29,3.7229,3.8286,3.6929,3.6943,6938624
2007-01-03,3.7143,3.8243,3.6771,3.8014,16484734
2007-01-04,3.7729,3.8286,3.5857,3.6214,15964767
2007-01-05,3.62,3.62,3.4929,3.5443,15191330
2007-01-08,3.5457,3.5557,3.3671,3.4043,18347280
2007-01-09,3.4271,3.44,3.36,3.4271,10611412
2007-01-10,3.4243,3.4643,3.4114,3.4386,11448619
2007-01-11,3.4229,3.5071,3.4114,3.4629,9130863
2007-01-12,3.4086,3.4114,3.2414,3.2443,22174782
2007-01-16,3.4643,3.4857,3.2429,3.2486,30142273
2007-01-17,3.26,3.2929,3.2343,3.2614,15206373
2007-01-18,3.2514,3.2829,3.1671,3.1786,11298896
2007-01-19,3.1743,3.26,3.1714,3.2229,12153547
2007-01-22,3.2643,3.2814,3.1143,3.1286,18595276
2007-01-23,3.1143,3.19,3.1,3.1086,20241571
2007-01-24,3.1286,3.2857,3.0429,3.25,45441249
2007-01-25,3.4157,3.4643,3.2457,3.3214,64397445
2007-01-26,3.3657,3.3714,3.25,3.3071,13869737
2007-01-29,3.18,3.2514,3.1514,3.2214,21773703
2007-01-30,3.2343,3.28,3.2214,3.2757,8789354
2007-01-31,3.2543,3.3043,3.2429,3.2586,10262945
2007-02-01,3.2686,3.3,3.2357,3.2471,7888706
2007-02-02,3.25,3.2971,3.2429,3.2629,9863861
2007-02-05,3.2857,3.2857,3.22,3.2286,5572882
2007-02-06,3.2143,3.2386,3.1657,3.1886,15807540
2007-02-07,3.1786,3.2943,3.1757,3.2714,11239669
2007-02-08,3.3543,3.4043,3.3014,3.3929,19542495
2007-02-09,3.3971,3.3971,3.2971,3.3014,7865914
2007-02-12,3.29,3.3529,3.2843,3.3043,7120099
2007-02-13,3.3186,3.3214,3.2614,3.2714,4949070
2007-02-14,3.2714,3.3129,3.1714,3.2286,36179479
2007-02-15,3.2114,3.2429,3.2014,3.2143,8294181
2007-02-16,3.2171,3.2729,3.1971,3.2671,10533187
2007-02-20,3.2786,3.3714,3.2757,3.3586,12297320
2007-02-21,3.36,3.3657,3.3171,3.3414,64802962
2007-02-22,3.3457,3.4114,3.3457,3.3929,8783481
2007-02-23,3.3943,3.4071,3.3571,3.3614,8379182
2007-02-26,3.3871,3.4029,3.3,3.3043,6222209
2007-02-27,3.2529,3.2643,3.1571,3.1571,12523707
2007-02-28,3.1586,3.2729,3.1557,3.2186,8886654
2007-03-01,3.1943,3.2914,3.1571,3.2614,12429844
2007-03-02,3.2614,3.2857,3.1814,3.1843,8073142
2007-03-05,3.1443,3.1657,3.0071,3.0086,17112284
2007-03-06,3.0357,3.13,2.9871,3.0629,14142737
2007-03-07,3.0714,3.0857,3.01,3.0257,8601117
2007-03-08,3.03,3.09,3.03,3.0343,6319922
2007-03-09,3.0714,3.0714,2.9814,3.0086,6693295
2007-03-12,3,3.03,2.9571,3.0114,6710207
2007-03-13,3,3.0229,2.9286,2.9357,9383521
2007-03-14,2.93,3.0214,2.9,3.0157,8215431
2007-03-15,3.0243,3.05,2.9843,3.0229,6442100
2007-03-16,3.0214,3.0314,2.9671,3.0029,6667276
2007-03-19,3.0157,3.0714,3.0114,3.0514,5711433
2007-03-20,3.0529,3.2557,3.0486,3.2114,15969513
2007-03-21,3.2214,3.33,3.1686,3.2929,15980958
2007-03-22,3.2857,3.3229,3.2586,3.3,5698903
2007-03-23,3.2857,3.3971,3.2757,3.39,10215114
2007-03-26,3.3929,3.4,3.2814,3.3229,7420448
2007-03-27,3.3329,3.3857,3.32,3.3686,9219224
2007-03-28,3.3743,3.3743,3.2957,3.34,5489225
2007-03-29,3.3443,3.3743,3.2686,3.35,6689067
2007-03-30,3.3443,3.4071,3.3,3.3129,5320637
2007-04-02,3.3286,3.39,3.3129,3.3543,7243579
2007-04-03,3.3657,3.4457,3.3586,3.3971,8880193
2007-04-04,3.4114,3.5186,3.3386,3.5043,14200970
2007-04-05,3.4914,3.4971,3.44,3.4571,5469639
2007-04-09,3.4614,3.5086,3.4614,3.4771,4174275
2007-04-10,3.4971,3.57,3.4971,3.5514,8075137
2007-04-11,3.5314,3.5357,3.4757,3.5143,6978587
2007-04-12,3.4929,3.5571,3.4514,3.5143,5465985
2007-04-13,3.51,3.5229,3.4857,3.5143,3590909
2007-04-16,3.5286,3.5429,3.4914,3.5029,4582816
2007-04-17,3.5143,3.5143,3.4057,3.4229,12135221
2007-04-18,3.0286,3.1843,2.9829,3.1,54947991
2007-04-19,3.0186,3.0729,2.9971,3.0729,28149583
2007-04-20,3.1429,3.1643,3.1114,3.1571,13339627
2007-04-23,3.1471,3.1543,3.0914,3.1043,13811504
2007-04-24,3.1071,3.1214,3.0514,3.0886,8917538
2007-04-25,3.1014,3.1614,3.0543,3.08,8402128
2007-04-26,3.0714,3.18,3.0714,3.1614,9761647
2007-04-27,3.1714,3.1829,3.1329,3.1729,5637576
2007-04-30,3.1714,3.1814,3.1386,3.1671,9247525
2007-05-01,3.1614,3.1843,3.1171,3.1643,9521288
2007-05-02,3.1314,3.2771,3.1271,3.1586,18657842
2007-05-03,3.1471,3.2529,3.1414,3.1843,13825301
2007-05-04,3.2214,3.2243,3.1429,3.1657,6577452
2007-05-07,3.1657,3.1914,3.1629,3.1743,4162928
2007-05-08,3.1557,3.2029,3.1286,3.1629,5740994
2007-05-09,3.1443,3.1771,3.1371,3.1586,3988292
2007-05-10,3.1443,3.1586,3.1171,3.13,7143192
2007-05-11,3.1086,3.1571,3.0914,3.1514,4851987
2007-05-14,3.1443,3.1571,3.1029,3.1371,4453477
2007-05-15,3.1343,3.1486,3.0886,3.1071,4727191
2007-05-16,3.1086,3.1414,3.0314,3.1029,5035828
2007-05-17,3.0814,3.14,3.0743,3.1171,5141661
2007-05-18,3.1214,3.1443,3.1014,3.1343,4488617
2007-05-21,3.13,3.2343,3.1229,3.2143,6663188
2007-05-22,3.2086,3.3014,3.1829,3.2857,7038822
2007-05-23,3.2843,3.35,3.2571,3.3129,12280415
2007-05-24,3.2957,3.3471,3.1986,3.22,6400408
2007-05-25,3.23,3.26,3.2014,3.2171,5974241
2007-05-29,3.1514,3.1571,3.0486,3.1214,11567759
2007-05-30,3.0929,3.1543,3.0814,3.1514,7325766
2007-05-31,3.1429,3.1829,3.1243,3.1286,7045528
2007-06-01,3.12,3.1829,3.05,3.0814,8029574
2007-06-04,3.0557,3.09,3.05,3.0686,5545428
2007-06-05,3.0529,3.0886,3.03,3.0557,5884515
2007-06-06,3.0486,3.2543,3.0443,3.2286,33484871
2007-06-07,3.2571,3.7129,3.2543,3.4186,59119606
2007-06-08,3.4286,3.4429,3.2914,3.3471,14039214
2007-06-11,3.1786,3.2357,3.1157,3.1329,18054253
2007-06-12,3.0029,3.0443,2.8414,2.8686,40183983
2007-06-13,2.7857,2.8686,2.7214,2.7743,27423704
2007-06-14,2.7714,2.7943,2.7271,2.74,11372228
2007-06-15,2.8643,2.8814,2.8029,2.8157,22093932
2007-06-18,2.9171,2.9214,2.8429,2.86,12247935
2007-06-19,2.8914,2.8957,2.8429,2.8471,7911078
2007-06-20,2.8829,2.8914,2.7871,2.7929,6377140
2007-06-21,2.7914,2.9029,2.7871,2.8557,10077284
2007-06-22,2.86,2.8743,2.8,2.8114,7426195
2007-06-25,2.8214,2.8543,2.7943,2.8029,6825189
2007-06-26,2.8514,2.8557,2.7857,2.7886,5785633
2007-06-27,2.7914,3.0371,2.7871,2.9686,21105672
2007-06-28,2.9557,2.9557,2.8257,2.8357,14724738
2007-06-29,2.8671,2.8814,2.7657,2.77,12086249
2007-07-02,2.7857,2.8357,2.7671,2.7829,7971915
2007-07-03,2.8014,2.8557,2.7986,2.8243,3085341
2007-07-05,2.85,2.8714,2.8243,2.8314,6480334
2007-07-06,2.8343,2.9257,2.8343,2.9129,8070692
2007-07-09,2.9286,2.9571,2.9014,2.9186,8168566
2007-07-10,2.9157,2.9771,2.8571,2.8743,8853495
2007-07-11,2.8914,2.8914,2.8429,2.8586,5498269
2007-07-12,2.8586,2.9114,2.8414,2.8729,5622043
2007-07-13,2.86,2.9214,2.86,2.8771,4643534
2007-07-16,2.8914,2.9014,2.8571,2.8657,5152056
2007-07-17,2.8614,2.9,2.8586,2.8871,4524478
2007-07-18,2.8914,2.8914,2.8214,2.8743,6502223
2007-07-19,2.8571,2.89,2.8214,2.8486,5192355
2007-07-20,2.8486,2.8486,2.8,2.8043,9617650
2007-07-23,2.5771,2.5843,2.4529,2.4671,53727492
2007-07-24,2.3686,2.3943,2.2314,2.2957,54109524
2007-07-25,2.3786,2.3986,2.2843,2.3857,37572409
2007-07-26,2.3843,2.5614,2.3214,2.5486,33501510
2007-07-27,2.5514,2.5571,2.4129,2.4429,20316646
2007-07-30,2.4443,2.5357,2.4271,2.4843,13632563
2007-07-31,2.5286,2.5286,2.4429,2.4614,9654078
2007-08-01,2.4643,2.4986,2.3971,2.4514,14215789
2007-08-02,2.45,2.4771,2.4214,2.4443,9266187
2007-08-03,2.4571,2.4686,2.3629,2.3671,8661142
2007-08-06,2.46,2.46,2.3571,2.4229,11218004
2007-08-07,2.4929,2.4986,2.4214,2.4786,10386271
2007-08-08,2.49,2.6386,2.4786,2.5671,12962299
2007-08-09,2.4329,2.54,2.3743,2.5386,18307072
2007-08-10,2.5571,2.5657,2.39,2.5557,10725218
2007-08-13,2.5714,2.5857,2.4529,2.48,6819057
2007-08-14,2.4757,2.5514,2.4586,2.4943,5312937
2007-08-15,2.5043,2.5571,2.4843,2.4914,5426470
2007-08-16,2.45,2.5714,2.3829,2.4143,13842969
2007-08-17,2.5643,2.5643,2.43,2.4629,7108241
2007-08-20,2.4986,2.4986,2.3986,2.4529,5513732
2007-08-21,2.4786,2.4957,2.4371,2.4714,3347463
2007-08-22,2.4986,2.5029,2.4471,2.49,4599966
2007-08-23,2.4714,2.5,2.4286,2.4643,3038476
2007-08-24,2.4557,2.5457,2.4429,2.5429,6323989
2007-08-27,2.5343,2.55,2.4429,2.4486,3496374
2007-08-28,2.4514,2.5086,2.4214,2.4257,4652753
2007-08-29,2.4357,2.5,2.4171,2.5,3855320
2007-08-30,2.4671,2.4986,2.4357,2.4571,4953368
2007-08-31,2.4786,2.5114,2.45,2.5029,4744691
2007-09-04,2.5686,2.6743,2.5257,2.5914,11163691
2007-09-05,2.58,2.5914,2.5143,2.56,4132513
2007-09-06,2.5371,2.57,2.5086,2.57,7505918
2007-09-07,2.5271,2.58,2.5014,2.5771,6756561
2007-09-10,2.5729,2.5743,2.4643,2.4857,6353207
2007-09-11,2.4771,2.5486,2.4671,2.5243,5482526
2007-09-12,2.5143,2.5229,2.4729,2.48,2718814
2007-09-13,2.4714,2.4986,2.4386,2.4771,4441962
2007-09-14,2.4657,2.5429,2.4529,2.5314,4784059
2007-09-17,2.6214,2.6643,2.5986,2.63,10097864
2007-09-18,2.6429,2.7714,2.6286,2.7471,6933458
2007-09-19,2.7857,2.81,2.7514,2.8057,8152298
2007-09-20,2.7429,2.7929,2.7343,2.7829,7498694
2007-09-21,2.8214,2.8214,2.6771,2.7414,15879241
2007-09-24,2.7429,2.7943,2.7286,2.7557,6366367
2007-09-25,2.7571,3.0086,2.7543,3.0014,18057459
2007-09-26,3,3.1571,2.9957,3.1343,15874810
2007-09-27,3.1114,3.12,3.0014,3.0514,11898208
2007-09-28,3.0571,3.0857,2.95,2.9643,8662262
2007-10-01,2.9571,3.0571,2.9414,3.0314,9528169
2007-10-02,3.0357,3.0471,2.9657,3.0286,4522196
2007-10-03,3.0029,3.04,2.9714,3.0114,3612497
2007-10-04,2.9829,3.0386,2.9671,3.02,4897249
2007-10-05,3.0329,3.1743,3.0286,3.1429,6549074
2007-10-08,3.11,3.1886,3.0857,3.1814,3204677
2007-10-09,3.1786,3.2857,3.1671,3.2557,8564941
2007-10-10,3.2386,3.3814,3.2186,3.3457,10533817
2007-10-11,3.3443,3.4314,3.2329,3.2729,10007648
2007-10-12,3.2643,3.3343,3.2557,3.2857,4230163
2007-10-15,3.4143,3.5,3.37,3.4229,11532962
2007-10-16,3.4643,3.4643,3.3786,3.4243,6299664
2007-10-17,3.4,3.4714,3.3771,3.4686,4302242
2007-10-18,3.4157,3.4714,3.38,3.4329,7928949
2007-10-19,3.47,3.47,3.2286,3.32,11195009
2007-10-22,3.25,3.3243,3.1571,3.2871,21314314
2007-10-23,3.6843,3.7429,3.5029,3.7129,38488541
2007-10-24,3.6129,3.6257,3.4657,3.6071,13042890
2007-10-25,3.5886,3.69,3.5843,3.6186,9669051
2007-10-26,3.65,3.6714,3.5171,3.6029,10921043
2007-10-29,3.6771,3.7829,3.6429,3.7671,7771330
2007-10-30,3.7343,3.8,3.6757,3.7771,12056674
2007-10-31,3.7829,3.7871,3.6829,3.7814,10800874
2007-11-01,3.7814,3.8114,3.6429,3.7557,10406158
2007-11-02,3.7214,3.7714,3.7143,3.7514,8920030
2007-11-05,3.7214,3.8571,3.7171,3.7871,7676256
2007-11-06,3.7771,3.8986,3.7586,3.89,7773885
2007-11-07,3.8429,3.91,3.7629,3.84,7447734
2007-11-08,3.82,3.93,3.7243,3.8843,10657080
2007-11-09,3.8329,3.8386,3.5186,3.6071,13924512
2007-11-12,3.5929,3.6371,3.4857,3.5014,9212742
2007-11-13,3.5143,3.63,3.5014,3.63,6432811
2007-11-14,3.6557,3.6571,3.5314,3.5486,7146951
2007-11-15,3.5314,3.5486,3.4171,3.4371,6980820
2007-11-16,3.4343,3.47,3.25,3.4,11610431
2007-11-19,3.3671,3.4286,3.28,3.3157,6818588
2007-11-20,3.2757,3.3114,3.1643,3.2329,11195170
2007-11-21,3.2171,3.2243,3.0743,3.0786,10421446
2007-11-23,3.1043,3.1286,3.0371,3.1071,6152335
2007-11-26,3.1071,3.17,3.0614,3.0671,6465802
2007-11-27,3.0871,3.1929,3.0714,3.1914,6708107
2007-11-28,3.2143,3.32,3.2,3.2871,9417681
2007-11-29,3.26,3.3614,3.26,3.3029,6612809
2007-11-30,3.3643,3.42,3.2243,3.3,8799133
2007-12-03,3.4286,3.5429,3.3671,3.3971,9140054
2007-12-04,3.3971,3.4171,3.2929,3.3929,5680871
2007-12-05,3.3314,3.4229,3.2929,3.4186,10407516
2007-12-06,3.3543,3.4143,3.3314,3.4143,6831531
2007-12-07,3.4129,3.4186,3.3486,3.3671,5804113
2007-12-10,3.37,3.3871,3.3486,3.3557,4284693
2007-12-11,3.3571,3.4143,3.3,3.3286,6779451
2007-12-12,3.3929,3.42,3.2686,3.3086,5342981
2007-12-13,3.27,3.2914,3.2157,3.2914,5159742
2007-12-14,3.28,3.4057,3.2186,3.36,9683884
2007-12-17,3.33,3.3757,3.2871,3.3,3688307
2007-12-18,3.3243,3.4671,3.2814,3.4543,4934979
2007-12-19,3.44,3.5586,3.4086,3.5529,6424082
2007-12-20,3.5743,3.9286,3.5229,3.8914,22399594
2007-12-21,3.9843,4.1629,3.9586,4.0143,25500888
2007-12-24,4.0143,4.0886,3.9586,3.9871,3863797
2007-12-26,3.9586,4.1457,3.9586,4.1,6311550
2007-12-27,4,4.0343,3.8571,3.9214,11616409
2007-12-28,3.9214,3.9586,3.7557,3.8471,7605822
2007-12-31,3.85,3.8971,3.7014,3.8029,10414740
2008-01-02,3.7943,3.8929,3.6629,3.7643,12527641
2008-01-03,3.9914,4.0429,3.6643,3.7243,21343427
2008-01-04,3.72,3.7957,3.4786,3.5157,17205153
2008-01-07,3.53,3.5643,3.3857,3.5543,12693156
2008-01-08,3.5429,3.5529,3.2471,3.3286,14489986
2008-01-09,3.3157,3.3571,3.0971,3.2857,15200045
2008-01-10,3.2343,3.5714,3.1814,3.5286,13378491
2008-01-11,3.5,3.5214,3.3443,3.3443,8981077
2008-01-14,3.4086,3.4929,3.2471,3.2529,16172506
2008-01-15,3.2314,3.3071,2.9586,3.15,37896089
2008-01-16,3.0786,3.2229,3,3.1529,17956099
2008-01-17,3.1314,3.2271,3.0871,3.11,11843440
2008-01-18,3.1157,3.2386,3.0786,3.1214,12496064
2008-01-22,3.0329,3.2471,2.9071,3.1871,14146342
2008-01-23,3.15,3.4,3,3.3943,29399104
2008-01-24,3.3771,3.3929,3.0671,3.1343,38926664
2008-01-25,3.1829,3.2443,3.0171,3.11,19865118
2008-01-28,3.1629,3.2857,3.08,3.2843,11649449
2008-01-29,3.2957,3.3229,3.24,3.3086,7082159
2008-01-30,3.3386,3.3586,3.2214,3.2771,9307165
2008-01-31,3.2214,3.6214,3.1586,3.5929,23223753
2008-02-01,3.5443,3.6571,3.51,3.6271,12623093
2008-02-04,3.6271,3.7371,3.6129,3.6986,11883599
2008-02-05,3.64,3.6786,3.5443,3.6086,8944831
2008-02-06,3.6857,3.8414,3.6271,3.7171,15106735
2008-02-07,3.6586,3.84,3.6586,3.8357,16766967
2008-02-08,3.7786,3.8571,3.7186,3.84,10850154
2008-02-11,3.8514,3.8643,3.82,3.8414,9594865
2008-02-12,3.8557,3.8957,3.7871,3.8429,7427378
2008-02-13,3.8671,3.9071,3.81,3.9014,7099330
2008-02-14,3.8457,3.88,3.7614,3.8214,6272973
2008-02-15,3.7929,3.8243,3.7229,3.8,6734476
2008-02-19,3.7614,3.9429,3.6829,3.8271,9839102
2008-02-20,3.7814,3.9729,3.7514,3.9243,12815243
2008-02-21,3.9286,3.9986,3.9043,3.9814,7111713
2008-02-22,3.9571,3.9986,3.91,3.9714,5739923
2008-02-25,3.9586,4.0286,3.9571,4,6801627
2008-02-26,3.9729,4.2143,3.9729,4.1429,16591890
2008-02-27,4.37,4.6486,4.2857,4.6329,41282983
2008-02-28,4.5171,4.9014,4.5,4.5057,35182665
2008-02-29,4.5471,4.5714,4.3029,4.5114,16774555
2008-03-03,4.5357,4.5686,4.3771,4.42,12994632
2008-03-04,4.3657,4.51,4.3314,4.5029,8936249
2008-03-05,4.5257,4.6586,4.4843,4.5857,12137034
2008-03-06,4.5229,4.5471,4.3743,4.3743,9049691
2008-03-07,4.36,4.5343,4.3071,4.4657,10600562
2008-03-10,4.5714,4.7757,4.5,4.7443,14317492
2008-03-11,4.7857,4.8857,4.6071,4.7257,17989503
2008-03-12,4.7357,4.9286,4.7357,4.8629,15895873
2008-03-13,4.7943,4.9043,4.65,4.8871,10044475
2008-03-14,4.9071,4.9286,4.6943,4.7514,7955304
2008-03-17,4.6871,4.8143,4.6186,4.7129,9300676
2008-03-18,4.8229,5,4.7829,5,12411966
2008-03-19,4.9986,5.1471,4.9457,4.9814,13099149
2008-03-20,5.4286,5.4286,5.1086,5.1771,23523584
2008-03-24,5.3343,5.6643,5.2629,5.4529,16856987
2008-03-25,5.4914,5.5214,5.2657,5.3029,12001458
2008-03-26,5.2857,5.4157,5.1857,5.4086,10948679
2008-03-27,5.3171,5.3443,5.02,5.1943,12809181
2008-03-28,5.1914,5.3386,5.0414,5.0843,9209340
2008-03-31,5.1671,5.1929,4.84,4.95,14527478
2008-04-01,5.0714,5.2714,4.9143,5.2157,16173437
2008-04-02,5.1643,5.2857,5.1057,5.1929,9598869
2008-04-03,5.1143,5.4486,5.1071,5.3329,8989631
2008-04-04,5.3571,5.3571,5.1314,5.1729,6878795
2008-04-07,5.2314,5.2314,5.0343,5.1286,5357618
2008-04-08,5.2157,5.2943,5.0586,5.2714,6456933
2008-04-09,5.2986,5.2986,5.1471,5.2029,7982429
2008-04-10,5.1514,5.29,5.1186,5.2243,5525324
2008-04-11,5.1786,5.22,5.0157,5.0729,7887299
2008-04-14,5.1429,5.1986,5.0643,5.1114,6810496
2008-04-15,5.1429,5.2114,5.08,5.2114,5720855
2008-04-16,5.2614,5.5871,5.2171,5.5671,15434069
2008-04-17,5.5571,5.84,5.4857,5.8143,23913239
2008-04-18,5.8186,5.8429,5.4729,5.5086,14841001
2008-04-21,5.5086,5.8043,5.5086,5.6171,22172094
2008-04-22,4.8157,4.8214,4.2071,4.2857,73256001
2008-04-23,4.3029,4.5,4.2429,4.4657,20147183
2008-04-24,4.4371,4.75,4.43,4.7171,13807038
2008-04-25,4.7386,4.8571,4.7143,4.8514,10158764
2008-04-28,4.74,4.7929,4.6571,4.7229,10395574
2008-04-29,4.6643,4.7057,4.55,4.5971,7232834
2008-04-30,4.5743,4.6314,4.4557,4.5686,10916437
2008-05-01,4.5243,4.5686,4.3343,4.4286,17323481
2008-05-02,4.4371,4.4929,4.3743,4.4429,7703381
2008-05-05,4.4643,4.5257,4.3714,4.4286,8321138
2008-05-06,4.4143,4.4314,4.3514,4.42,4996586
2008-05-07,4.3857,4.4557,4.2857,4.3086,6707883
2008-05-08,4.33,4.3986,4.2471,4.3071,9996707
2008-05-09,4.2871,4.3914,4.2857,4.3886,4896759
2008-05-12,4.3857,4.53,4.3571,4.3871,10578757
2008-05-13,4.3757,4.4029,4.2986,4.38,6390930
2008-05-14,4.38,4.4429,4.3214,4.3429,7685776
2008-05-15,4.3186,4.3529,4.2229,4.2757,15275512
2008-05-16,4.3129,4.56,4.2871,4.5229,14801318
2008-05-19,4.5057,4.6357,4.38,4.4257,8921745
2008-05-20,4.6957,4.9071,4.4714,4.5186,31374553
2008-05-21,4.5971,4.6429,4.5057,4.5271,13125707
2008-05-22,4.5086,4.5443,4.4071,4.53,9314788
2008-05-23,4.5071,4.5214,4.3029,4.4586,9689183
2008-05-27,4.46,4.5757,4.4314,4.5757,5602240
2008-05-28,4.5743,4.6286,4.4214,4.4457,13041980
2008-05-29,4.32,4.4457,4.2586,4.3357,15862035
2008-05-30,4.3514,4.4086,4.3014,4.3371,8870603
2008-06-02,4.3343,4.4214,4.3343,4.4129,7801157
2008-06-03,4.4286,4.58,4.4286,4.5529,9543625
2008-06-04,4.5243,4.64,4.5029,4.6243,6674353
2008-06-05,4.6086,4.8571,4.5514,4.7386,10715355
2008-06-06,4.6914,4.6914,4.5357,4.5457,6703424
2008-06-09,4.5457,4.5714,4.3414,4.4471,6885025
2008-06-10,4.3929,4.4786,4.3486,4.3757,4574164
2008-06-11,4.3643,4.4486,4.3143,4.3186,5011503
2008-06-12,4.3243,4.4829,4.3243,4.43,4397148
2008-06-13,4.48,4.61,4.4757,4.6029,4723649
2008-06-16,4.5714,4.5829,4.4914,4.56,3552115
2008-06-17,4.5643,4.5643,4.4686,4.4714,3050887
2008-06-18,4.4443,4.4543,4.2857,4.3114,6950062
2008-06-19,4.2886,4.5986,4.2529,4.5857,8461999
2008-06-20,4.6086,4.6086,4.4157,4.4857,7775509
2008-06-23,4.5,4.5014,4.2186,4.23,9175880
2008-06-24,4.2486,4.3214,4.08,4.1429,10760638
2008-06-25,4.1643,4.2686,4.1443,4.2286,6297354
2008-06-26,4.2143,4.2486,4.0971,4.1114,8673882
2008-06-27,4.1029,4.1029,3.7586,3.82,14788326
2008-06-30,3.7871,3.8571,3.72,3.7243,8149309
2008-07-01,3.8286,3.9386,3.7771,3.8714,17625048
2008-07-02,3.8586,3.9029,3.8143,3.8929,13204639
2008-07-03,3.8571,3.97,3.8443,3.8971,10806187
2008-07-07,3.9286,4.0557,3.9071,4.0357,11483941
2008-07-08,4.0486,4.09,3.9514,4.0586,10042627
2008-07-09,4.0586,4.15,4.0586,4.0886,10674104
2008-07-10,4.0671,4.1229,3.9343,3.9786,8330553
2008-07-11,3.9314,3.9771,3.77,3.8871,8615565
2008-07-14,3.9014,4.0457,3.8429,3.9729,17446450
2008-07-15,3.9443,4.0314,3.8714,3.9586,12454288
2008-07-16,3.9229,4.0443,3.9229,4.0157,9185008
2008-07-17,3.9957,4.03,3.8429,3.9686,9594529
2008-07-18,3.9729,3.9929,3.8471,3.8714,9722867
2008-07-21,3.8614,3.9214,3.8314,3.9071,8986908
2008-07-22,3.9086,3.9557,3.86,3.8886,16782626
2008-07-23,3.8843,4.0286,3.8843,3.9971,10554635
2008-07-24,3.9471,3.9629,3.81,3.8186,12927208
2008-07-25,4.0557,4.1157,3.8329,3.9786,27175505
2008-07-28,4,4.1371,3.9729,4.09,13051080
2008-07-29,4.1271,4.4486,4.1057,4.4343,19686009
2008-07-30,4.4214,4.4814,4.3029,4.3614,9217201
2008-07-31,4.34,4.4743,4.3257,4.4129,14311164
2008-08-01,4.3643,4.3857,4.12,4.1743,17635835
2008-08-04,4.2371,4.3014,4.2271,4.2614,11843825
2008-08-05,4.3271,4.3271,4.2143,4.27,8262499
2008-08-06,4.2543,4.3229,4.24,4.2857,7777833
2008-08-07,4.2357,4.4086,4.2357,4.3514,10118143
2008-08-08,4.3571,4.5171,4.3571,4.4357,9187612
2008-08-11,4.4057,4.6271,4.3886,4.6,14011025
2008-08-12,4.6186,4.6186,4.3557,4.4014,8773380
2008-08-13,4.3829,4.4514,4.3243,4.4514,9329684
2008-08-14,4.4143,4.5943,4.3729,4.5486,13656314
2008-08-15,4.5757,4.6529,4.4343,4.4657,9750671
2008-08-18,4.4757,4.4957,4.3429,4.37,7734272
2008-08-19,4.3471,4.3771,4.2729,4.3014,6036261
2008-08-20,4.3086,4.3843,4.2729,4.36,5107095
2008-08-21,4.2786,4.3486,4.2714,4.2857,5386955
2008-08-22,4.3,4.3971,4.2886,4.3786,5344003
2008-08-25,4.3486,4.3757,4.2671,4.2771,5709774
2008-08-26,4.2743,4.3571,4.2629,4.2986,10263659
2008-08-27,4.2729,4.4286,4.2686,4.3771,6292230
2008-08-28,4.3343,4.4971,4.3343,4.4457,8675268
2008-08-29,4.4486,4.4914,4.3643,4.4057,4334953
2008-09-02,4.4529,4.5714,4.3614,4.4057,8937761
2008-09-03,4.44,4.53,4.38,4.4157,5409047
2008-09-04,4.3771,4.4714,4.2343,4.2671,13194965
2008-09-05,4.2057,4.2614,4.0757,4.2371,10923171
2008-09-08,4.31,4.4014,4.2271,4.3071,11141942
2008-09-09,4.2971,4.3429,4.1043,4.1057,9377200
2008-09-10,4.1457,4.1643,4.0629,4.1071,8770195
2008-09-11,4.0257,4.1443,3.94,4.1186,8370789
2008-09-12,4.0471,4.2429,4.0457,4.2071,7380849
2008-09-15,4.1686,4.3114,3.9971,4.0157,6593377
2008-09-16,3.9629,4.1071,3.9243,4.0657,10801483
2008-09-17,4.0457,4.2571,4,4.1229,11447534
2008-09-18,4.08,4.4543,4.08,4.4343,18241132
2008-09-19,4.5714,4.8529,4.4114,4.5629,14958909
2008-09-22,4.4857,4.6,4.44,4.53,6971461
2008-09-23,4.5486,4.6429,4.4729,4.5043,5840450
2008-09-24,4.5014,4.6314,4.3643,4.5386,5909715
2008-09-25,4.5557,4.7286,4.4729,4.71,6216476
2008-09-26,4.6086,4.7057,4.5014,4.6957,3914358
2008-09-29,4.6171,4.7014,4.4429,4.5143,8028489
2008-09-30,4.5743,4.6414,4.2543,4.4114,10700102
2008-10-01,4.3329,4.3814,4.2257,4.2914,6501208
2008-10-02,4.2571,4.2857,4.0443,4.1857,5233060
2008-10-03,4.1729,4.4286,4.1,4.1386,5013743
2008-10-06,3.7143,3.83,3.5986,3.7843,28087843
2008-10-07,3.8314,3.8386,3.1214,3.1871,12485298
2008-10-08,3.1329,3.3943,3.0714,3.2486,13894979
2008-10-09,3.25,3.4429,3.2429,3.2771,12522034
2008-10-10,3.1871,3.55,3.0886,3.47,9564849
2008-10-13,3.6086,3.7429,3.5557,3.6286,8341410
2008-10-14,3.7514,3.7629,3.38,3.4343,9631286
2008-10-15,3.4129,3.4543,3.2157,3.2157,5327735
2008-10-16,3.2743,3.3729,3.0986,3.35,9604266
